,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
536,동대문엽기떡볶이-종각점,2021년 12월 24일,2,1,5,"
            엽기반반/1(맛 선택(엽떡초보맛),토핑 추가 선택(김말이（3개）추가))
          ","열자마자찍은건데요 
먹다남은거 보내주신줄알았어요 양이 너무심하네요"
537,동대문엽기떡볶이-종각점,2021년 12월 23일,5,5,3,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(햄 추가,우동사리 추가))
          ",요청사항도 들어주시고 넘 맛있게 먹었어오 !
538,동대문엽기떡볶이-종각점,2021년 12월 17일,3,1,5,"
            엽기떡볶이/1(맛 선택(착한맛))
          ","다름 지점보다 전체적인 양, 치즈 적음.
요청사항 잘 반영 안됨."
539,동대문엽기떡볶이-종각점,2021년 12월 17일,3,3,5,"
            엽기떡볶이/1(맛 선택(덜매운맛),토핑 추가 선택(당면 추가))
          ",맛은 그냥 무난했습니다
540,동대문엽기떡볶이-종각점,2021년 11월 7일,4,3,5,"
            엽기반반/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가,햄 추가,모듬튀김（야채튀김1＋김말이1개＋만두2개）추가)),오뎅탕/1
          ",혼자먹기애는 많고 여럿리서 먹을땐 모자란듯해요 1인 2인 3인 4인 이렇게 나눠저있으면 좋겠습니다
541,동대문엽기떡볶이-종각점,2021년 11월 1일,1,1,5,"
            엽기떡볶이/1(맛 선택(엽떡초보맛))
          ","배달은 빠르고 친절하셨는데

맛은 밍밍하고 조리 안된느낌? 궁물떡볶이 먹는느낌입니다!
다른 지점보다 양도 작은거같아요.."
542,동대문엽기떡볶이-종각점,2021년 10월 16일,5,5,1,"
            엽기떡볶이/1(맛 선택(덜매운맛),토핑 추가 선택(당면 추가,햄 추가,떡사리 추가,모듬튀김（야채튀김1＋김말이1개＋만두2개）추가,튀김만두（4개）추가)),주먹김밥/2,계란찜/2
          ","다른 지점보다 맛이 진하고 맛있어요!!!
튀김 군만두 김말이 야채튀김 다 바삭해서 잘 먹었습니다!"
543,동대문엽기떡볶이-종각점,2021년 10월 13일,3,4,5,"
            엽기떡볶이/1(맛 선택(매운맛),토핑 추가 선택(순대 추가))
          ","떡볶이는 괜찮았는데, 순대가 다 붙어서 떡처럼 뭉쳐서 딱딱하고 거의 반은 버렸어요. 재사용을 한건지.. 확인 한번 하고 보내시지.."
544,동대문엽기떡볶이-종각점,2021년 10월 10일,1,1,5,"
             B SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋만두 2개＋메추리알＋주먹김밥＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(엽떡초보맛),사이드 선택(메추리알 5개),토핑 추가 선택(당면 추가))
          ",두시간 반걸려 온 떡볶기는 국물두 없이 쫄았어여.튀김은 냉장고에서 바로 꺼낸듯 차고.바쁘신건 알겠지만 기분이 영
545,동대문엽기떡볶이-종각점,2021년 9월 13일,3,5,1,"
            엽기로제 떡볶이/1(맛선택(착한 맛))
          ",주문량이 많으셔서 그런 건지 치즈도 무슨 실타래처럼 드문드문 들어가있고 국물도 걸쭉하지 않고 너무 묽어서 원래 먹던 엽떡같지가 않았어요... ㅠ 오랜만에 먹느 ㄴ거라 기대했는데
546,동대문엽기떡볶이-종각점,2021년 9월 4일,5,3,5,"
            엽기떡볶이/1(맛 선택(착한맛))
          ",양이 너어무우 적어서 놀랐어요...
547,동대문엽기떡볶이-종각점,2021년 8월 27일,5,5,1,"
            엽기로제오뎅/1(맛선택(오리지널 맛)),참숯 뼈없는 닭발/1
          ","11:35 주문
12:53 도착... 😭 

딸아이가 먹고프다하여...(zoom수업)
점심시간 맞춰 준다고 주문했는데...

급하게 몇 개 못먹고...
오후 수업 들어갔어요... ㅜ.ㅜ 

너무 안 와서 가게와 통화 시도했더니...
계~속 통화중이라고...
바쁘니까 못 받으시는거겠지만...
좀 많이 답답했습니다...(주문 누락이면... 다른거 먹이려고요...ㅋ)

아이가 좋아하여 종종 주문해 먹는곳이라...
늘 그렇듯이... 맛은 있어요... ^^;;; 

닭발은 처음인데 이것도 맛있습니다... 😂"
548,동대문엽기떡볶이-종각점,2021년 8월 14일,1,1,4,"
            엽기로제 떡볶이/1(맛선택(착한 맛)),주먹김밥/1
          ","주문한지 어언 120분....
아직 코빼기도안보임 떡볶이 떡이 떨어져서 방앗간을 간건지 소식이없음
시키시는분들 드시기 3시간전에 주문하시는거 추천드리겠음 ^^ 해도해도 너무하네요"
549,동대문엽기떡볶이-종각점,2021년 8월 12일,5,3,5,"
            엽기반반/1(맛 선택(착한맛))
          ","양은 좀 적어보이지만 맛있었어요~~ 
배달은 도착 예정 시간보다 늦었지만 괜찮아요^^"
550,동대문엽기떡볶이-종각점,2021년 8월 12일,5,4,3,"
            엽기떡볶이/1(맛 선택(오리지널（엽떡기본）),토핑 추가 선택(중국당면 추가)),주먹김밥/1,계란찜/1
          ",오리지널이 많이 매워졌네요ㅜㅜ 맛있어요
551,동대문엽기떡볶이-종각점,2021년 8월 10일,5,3,4,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(우동사리 추가))
          ",잘 먹었습니다!!☺️
552,동대문엽기떡볶이-종각점,2021년 8월 2일,5,5,1,"
            엽기떡볶이/1(맛 선택(덜매운맛),토핑 추가 선택(햄 추가,메추리알（5개）추가))
          ",맛있구 배달 시간 딱 맞춰주샸어요 짱!👍
553,동대문엽기떡볶이-종각점,2021년 8월 1일,4,3,5,"
            엽기로제 떡볶이/1(맛선택(착한 맛))
          ",축구/야구 같이 하는날이라 그런지 배달이 좀 오래 걸렸오요! 그래도 너무 맛있게 잘먹어용^^
554,동대문엽기떡볶이-종각점,2021년 7월 27일,3,3,5,"
            엽기떡볶이/1(맛 선택(엽떡초보맛)),주먹김밥/1
          ",일회용 수저 필요하다고 요청했는데 안 넣어 주시고 배달 상태 최악이네요
555,동대문엽기떡볶이-종각점,2021년 7월 25일,5,3,4,"
            엽기로제 떡볶이/1(맛선택(오리지널 맛))
          ",떡볶이는 맛있었어요. 다른 지점에 비해 양은 좀 적었고요. 배달도 잘왔어요. 한가지 아쉬운점이 있다면 단무지가 아삭하지않고 물컹했어요. 한입먹고 버렸네요. ㅠㅠ
556,동대문엽기떡볶이-종각점,2021년 7월 22일,4,3,5,"
             A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋메추리알＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(착한맛),사이드 선택(메추리알 5개))
          ","양이 다른지점보다 적어요
맛은 뭐 똑같은 엽떡"
557,동대문엽기떡볶이-종각점,2021년 7월 11일,5,5,3,"
            엽기반반/1(맛 선택(덜매운맛),토핑 추가 선택(중국당면 추가)),주먹김밥/1
          ",맛있습니다~~ 믿고먹는엽떡이죠!ㅎㅎ
558,동대문엽기떡볶이-종각점,2021년 7월 8일,5,5,1,"
            엽기떡볶이/1(맛 선택(착한맛))
          ",너무 맛있어요. 딸이 너무 좋아해요.
559,동대문엽기떡볶이-종각점,2021년 7월 7일,3,3,4,"
            엽기떡볶이/1(맛 선택(오리지널（엽떡기본）),토핑 추가 선택(중국당면 추가,모듬튀김（야채튀김1＋김말이1개＋만두2개）추가))
          ",맛있고 좋아요! 당면이 불기전에 와서 더더욱 굿: )
560,동대문엽기떡볶이-종각점,2021년 7월 4일,3,3,5,"
             A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋메추리알＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(착한맛),사이드 선택(메추리알 5개))
          ",맛은 괜찮은데 좀 짜서 아쉬워요
561,동대문엽기떡볶이-종각점,2021년 6월 3일,5,5,3,"
            엽기떡볶이/2(맛 선택(착한맛))
          ",항상 빨리오고 좋아용
562,동대문엽기떡볶이-종각점,2021년 5월 18일,1,3,5,"
             B SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋만두 2개＋메추리알＋주먹김밥＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(오리지널（엽떡기본）),사이드 선택(메추리알 5개),토핑 추가 선택(모듬튀김（야채튀김1＋김말이1개＋만두2개）추가))
          ","항상 맛있게 먹었는, 안먹고 버리긴 처음이네요 ㅠㅠ
떡에서 신맛이 나는것 같아요. 처음 먹었을때 신맛이 나길래 혹시나해서, 남편한테도 물었는데, 남편도 신맛이 난다네용...
오뎅 몇개 집어먹고 튀김먹고, 나머지는 버렸어요
매번 맛나게 먹었어서 그런지 더 아쉽네요."
563,동대문엽기떡볶이-종각점,2021년 5월 6일,5,4,3,"
            엽기로제 떡볶이/1(맛선택(착한 맛))
          ",로제 착한맛은 처음 먹어보는데 존맛이네여
564,동대문엽기떡볶이-종각점,2021년 5월 1일,4,5,3,"
             A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋메추리알＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(착한맛),사이드 선택(메추리알 5개))
          ","치즈가 없더라구요ㅠㅠ 이젠 치즈추가가 필수옵션인건가요 ㅡ. 튀김도 여러번 튀긴듯, 너무 기름에 쩔어있어요. 튀김은 안먹게 되네요."
565,동대문엽기떡볶이-종각점,2021년 4월 29일,4,3,2,"
            엽기로제 떡볶이/1(맛선택(오리지널 맛))
          ","배달이 1시간이 걸리긴했지만
맛있게 먹었어요"
566,동대문엽기떡볶이-종각점,2021년 4월 25일,5,5,3,"
             B SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋만두 2개＋메추리알＋주먹김밥＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(매운맛),사이드 선택(메추리알 5개))
          ","Everything is very tasty prepared, there are no comments.The delivery arrived quickly"
567,동대문엽기떡볶이-종각점,2021년 4월 24일,4,3,5,"
            참숯 통닭발/1
          ",보기보다 얼큰하게 맛있었네요.
568,동대문엽기떡볶이-종각점,2021년 4월 22일,2,2,5,"
            엽기로제 떡볶이/1(맛선택(오리지널 맛)),오뎅탕/1
          ",양도 적고 배달도 너무 느리고~~~~
569,동대문엽기떡볶이-종각점,2021년 4월 18일,1,1,3,"
            참숯 통닭발/1
          ","매운거 못먹거나 잘먹거나 보통입니다
 닭발 엄청매워서. 깜놀...
양이 왜이리적지햇는데 3점먹고 버립니다"
570,동대문엽기떡볶이-종각점,2021년 4월 12일,1,1,5,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(오리지널（엽떡기본）),사이드 선택(계란 2개),토핑 추가 선택(당면 추가,김말이（3개）추가))
          ","주문을 잘못한 제 잘못이기도 하지만 
전화를 걸어 확인을 했을 때 
이미 주문들어갔고 남을 줄 수도 없다는,어쩌란 식으로 말씀을 하시던걸 들으니 먹고싶어지지도 않더군요.
다 못먹고 버렸습니다."
571,동대문엽기떡볶이-종각점,2021년 4월 4일,5,3,5,"
            엽기로제 떡볶이/1(맛선택(착한 맛)),주먹김밥/1,계란찜/1
          ","착한맛 주문했는데 생각보다 많이 매웠어요..
맵찔이에겐 입안이 얼얼해지는맛"
572,동대문엽기떡볶이-종각점,2021년 4월 3일,5,5,1,"
            엽기반반/1(맛 선택(착한맛)),주먹김밥/1
          ",푸짐하고 맛있었어요~!
573,동대문엽기떡볶이-종각점,2021년 3월 31일,5,5,3,"
            엽기로제 떡볶이/1(맛선택(착한 맛)),주먹김밥/2,계란찜/1
          ",걍 너무 맛있어요...근데 토핑추가가 없어서 아쉽네요...
574,동대문엽기떡볶이-종각점,2021년 3월 28일,5,3,5,"
            엽기로제반반/1(맛선택(착한 맛))
          ",맛은 있는데 배달이 다른 집으로 잘못됐네요 담부터는 주의해 주세요.
575,동대문엽기떡볶이-종각점,2021년 3월 27일,3,3,4,"
            엽기떡볶이/1(맛 선택(엽떡초보맛),토핑 추가 선택(치즈 추가,햄 추가))
          ","실패...... 맛있게 매운게아니고 그냥 매움

그리고 너무 짜요.."
576,동대문엽기떡볶이-종각점,2021년 3월 27일,4,3,3,"
            엽기닭볶음탕/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가,메추리알（5개）추가,순대 추가))
          ","닭고기 작은사이즈 인듯해요
순대 추가했는데 냄새 심해요"
577,동대문엽기떡볶이-종각점,2021년 3월 24일,5,5,3,"
            B SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋만두 2개＋계란or메추리알中 택1＋주먹김밥＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(매운맛),사이드 선택(계란 2개))
          ","우리 아이이 먹었는데 양도 적당하고 맛도 괜찮다고하네요  일이리손편지까지 써주시고
잘먹었습니다^^ 번창하세요"
578,동대문엽기떡볶이-종각점,2021년 3월 23일,5,3,5,"
            엽기로제반반/1(맛선택(오리지널 맛)),참숯SET（참숯메뉴中 택1＋주먹김밥＋단무지＋쿨피스450mL）/1(세트 참숯 메뉴 선택(참숯뼈없는닭발)),주먹김밥/1,써핑쿨 450mL/1
          ",로제 시켰는데 양이 좀 적었어요 다른 지점보다
579,동대문엽기떡볶이-종각점,2021년 3월 17일,5,5,1,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(튀김만두（4개）추가))
          ",배달기사님도 친절하시고 음식도 맛있어요.
580,동대문엽기떡볶이-종각점,2021년 3월 16일,3,3,5,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가,햄 추가,떡사리 추가,오뎅사리 추가)),주먹김밥/1
          ",맛있어요 회사 근처라 시켜 먹어요 떡볶이랑 오뎅 꼭 추가해드세요
581,동대문엽기떡볶이-종각점,2021년 3월 2일,3,3,5,"
            참숯SET（참숯메뉴中 택1＋주먹김밥＋단무지＋쿨피스450mL）/1(세트 참숯 메뉴 선택(참숯뼈없는닭발))
          ","배달 시간도 한참 지나서 오고, 음식도 식어서 오고, 음식도 다 쏠리고 흘려져서 왔네요.. 😅"
582,동대문엽기떡볶이-종각점,2021년 2월 25일,5,1,5,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가))
          ",맛이랑 배달도 진짜 좋은데 양이 개적어요.;; 중국당면도 추가 했으면 솔직히 4분의 3은 다 차있던데 여긴 반;; 가서 먹어도 적던데 배달은 더 적어요 진짜 걍 대학로에서 시킬게요
583,동대문엽기떡볶이-종각점,2021년 2월 23일,5,5,3,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가,치즈 추가))
          ",요청사항도 잘 들어주시고 맛도 딱 제가 생각하는 엽떡맛이고 배달도 잘해주셨어오 ^^ 잘 먹었습니당~
584,동대문엽기떡볶이-종각점,2021년 2월 13일,3,4,3,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(오리지널（엽떡기본）),사이드 선택(메추리알 5개))
          ",중독되는듯한 맛이에요
585,동대문엽기떡볶이-종각점,2021년 2월 8일,3,3,5,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가,김말이（3개）추가))
          ","중국당면 맛있고 김말이는 초6딸이 맛있데요.
순한맛 적당히맵고 뒤끝없는매운맛 자연육수맛이 느껴졌어요. 배달이 밀렸는지 좀늦었지만 불이나게달려 오셔서 죄송해 하시더라구요. 아주머니도 친철히 주소 확인 해주시고요. 첫배달 만원 할인해서 이마넌 떡볶이 먹어봅니다. ㅠㅠ
앱주문도 신기하고요...ㅎㅎ
수고하세요"
586,동대문엽기떡볶이-종각점,2021년 1월 30일,4,3,4,"
            B SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋만두 2개＋계란or메추리알中 택1＋주먹김밥＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(덜매운맛),사이드 선택(메추리알 5개),토핑 추가 선택(치즈 추가)),계란찜/1
          ",맛있게 먹고 나니 사진 찍은게 없네요
587,동대문엽기떡볶이-종각점,2021년 1월 9일,1,1,2,"
            엽기오뎅/1(맛 선택(착한맛))
          ","음식에서 머리카락 나오고, 단무지도 없이 왔습니다."
588,동대문엽기떡볶이-종각점,2021년 1월 2일,1,4,5,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(매운맛),사이드 선택(계란 2개),토핑 추가 선택(치즈 추가))
          ",죄송한데 뭐 그냥 고추장 맛이네요 ... 맛이 중요한데 이게 먼가여 ㅜㅜ 그냥 고추장에 물넣고 비벼먹는거나 마찬가지인 맛임
589,동대문엽기떡볶이-종각점,2021년 1월 1일,1,1,4,"
            엽기반반/1(맛 선택(착한맛)),주먹김밥/1,계란찜/1
          ",주먹밥도 그냥 뭉탱이로 주시고 별로였어요
590,동대문엽기떡볶이-종각점,2020년 12월 29일,5,5,1,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(착한맛),사이드 선택(메추리알 5개),토핑 추가 선택(중국당면 추가)),주먹김밥/1
          ",너무맛있어용! 배달도 빠르게 와서 맛있게 먹었습니다!
591,동대문엽기떡볶이-종각점,2020년 12월 26일,1,2,5,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(오리지널（엽떡기본）),사이드 선택(메추리알 5개),토핑 추가 선택(순대 추가))
          ",진짜 배달은 빠른데 맛은 좀....그닥...
592,동대문엽기떡볶이-종각점,2020년 12월 24일,3,3,5,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(엽떡초보맛),사이드 선택(계란 2개)),계란찜/1
          ",주문한지 거의 두시간 돼서 도착했어요..ㅋㅋ 차로 7분 거리에 있엇음 덕분에 기차시간 늦췃네요 담부턴 주문 조절하시면서 받으시길
593,동대문엽기떡볶이-종각점,2020년 12월 24일,5,3,5,"
            엽기떡볶이/1(맛 선택(엽떡초보맛)),엽도그/1,주먹김밥/1
          ",양이 조금 아쉬웠지만 맛은 최고입니다
594,동대문엽기떡볶이-종각점,2020년 12월 21일,4,2,5,"
            엽기떡볶이/1(맛 선택(엽떡초보맛),토핑 추가 선택(야채튀김 추가,라면사리 추가))
          ",양이 너무 적더라구요.. 다른분들 리뷰 보니까 양 괜찮다는데 저는 떡볶이 떡이 정말정말 적었어요. 오뎅은 많긴한데 정작 떡볶이인데 떡은 별로 없는.... 결국 떡 사리 사서 넣어 먹었네요ㅠ 맛은 맛있었습니다 배달은 정말 빠르고요
595,동대문엽기떡볶이-종각점,2020년 12월 18일,1,3,4,"
            엽기오뎅/1(맛 선택(착한맛),토핑 추가 선택(햄 추가)),주먹김밥/1
          ",엽기오뎅 시켰는데 엽기떡볶이가 왔네요
596,동대문엽기떡볶이-종각점,2020년 12월 16일,4,5,3,"
            엽기떡볶이/1(맛 선택(덜매운맛),토핑 추가 선택(햄 추가,오뎅사리 추가,순대 추가,튀김만두（4개）추가,우동사리 추가))
          ",맛있어요. 양도 많고 추가된 메뉴 포장도 좋았어요
597,동대문엽기떡볶이-종각점,2020년 12월 10일,3,5,5,"
            엽기오뎅/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가,떡사리 추가,오뎅사리 추가,라면사리 추가))
          ",중국당면이 많이 붙어있는데 원래그런가요??
598,동대문엽기떡볶이-종각점,2020년 12월 10일,5,5,3,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(오리지널（엽떡기본）),사이드 선택(메추리알 5개),토핑 추가 선택(중국당면 추가,치즈 추가,햄 추가,떡사리 추가,오뎅사리 추가,우동사리 추가)),주먹김밥/2,단무지 （1개）/2
          ","잘먹었습니다
점심시간이 12시부턴데 11시15분에 와서 당황쓰
늦게온거보다는 좋았습니다
다음부터는 요청 시간도 적어야겠어요
계란2개와 메추리알5개 고르는거에서 5명에서 먹은꺼라 메추리를 골랐는데
메추리알을 본 사람이 없다고 합니다
참 무서운 일이에요😆😆
다음에 서비스로 메추리 5개 더주기~~~"
599,동대문엽기떡볶이-종각점,2020년 12월 6일,5,1,5,"
            엽기반반/1(맛 선택(오리지널（엽떡기본）))
          ",양이 진짜진짜 적어요.. 많은 지점에서 시켜먹어봤지만 여기가 제일 양이 적어요 😓 신기하게 하얀 양배추가 아니라 초록..? 질긴 풀같은게 들어있었어요 배달은 진짜 빨리와서 놀랬어요 25분만에 왔어요
600,동대문엽기떡볶이-종각점,2020년 11월 30일,4,4,1,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(엽떡초보맛),사이드 선택(계란 2개),토핑 추가 선택(중국당면 추가,김말이（3개）추가)),주먹김밥/1,계란찜/1
          ",맛잇더여!!!또 시킬개요
601,동대문엽기떡볶이-종각점,2020년 11월 25일,1,1,5,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기오뎅),맛 선택(오리지널（엽떡기본）),사이드 선택(메추리알 5개))
          ",오전에 일찍 시켰는데 주문한지 한시간반지나도 도착도 안합니다 참고하시고 두시간 전부터는 시키세요 점심시간 다지났네요 허겁지겁 먹어야하네요^^
602,동대문엽기떡볶이-종각점,2020년 11월 24일,5,5,3,"
            B SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋만두 2개＋계란or메추리알中 택1＋주먹김밥＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기오뎅),맛 선택(착한맛),사이드 선택(메추리알 5개))
          ",맛있어요    ㅎㅎ
603,동대문엽기떡볶이-종각점,2020년 11월 23일,3,5,5,"
            엽기떡볶이/1(맛 선택(착한맛)),주먹김밥/1,계란찜/1
          ",배달 빠르고 좋은데 주먹밥에 머리카락 나왔어요....ㅠㅠ
604,동대문엽기떡볶이-종각점,2020년 11월 5일,1,5,5,"
            엽기떡볶이/1(맛 선택(착한맛))
          ",일단 머리카락이 처음에 나왔는데 그냥 저희꺼인가 싶어서 먹었어요..반쯤먹었는데 일행중에 없는 검정짧은파마 머리카락이 또 나왔네요..반도 못먹었는데 위생관리신경쓰셔야 할거 같습니다!
605,동대문엽기떡볶이-종각점,2020년 10월 14일,3,4,5,"
            엽기반반/1(맛 선택(착한맛))
          ",고추가루가 많아서 조금 텁텁합니다
606,동대문엽기떡볶이-종각점,2020년 10월 11일,1,4,5,"
            엽기반반/1(맛 선택(덜매운맛),토핑 추가 선택(튀김만두（4개）추가,김말이（3개）추가))
          ",떡볶이 맛이 정말.처음 보는.맛이네요. 맛이.정말.형편없네여. 양과 배달은 많고.빠르네요
607,동대문엽기떡볶이-종각점,2020년 10월 11일,4,3,5,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(라면사리 추가)),써핑쿨 450mL/1
          ",이번에 시켰을때 치즈가 거의 없어서 아쉬웠어요ㅠ
608,동대문엽기떡볶이-종각점,2020년 9월 30일,5,5,1,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(오리지널（엽떡기본）),사이드 선택(계란 2개),토핑 추가 선택(중국당면 추가))
          ",빠른배달!! 역쉬 엽떡 ㅠㅠ
609,동대문엽기떡볶이-종각점,2020년 9월 28일,1,1,5,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가,우동사리 추가))
          ",우선 제가 저희 지점 단골 엽떡을 먹다가 종각 점을 처음 먹어봤는데 양이 너무...;; 맛도 떡이 왜 이렇게 짜죠? 그냥 국물이 짜고 매워요; 이건 좀 개선을 해야하실 거 같아요. 다른지점 엽떡 한번 드셔보시고 만드시는게..... 배달은 빨라서 좋아요 근데 맛이랑 양이 너~~~~~무 아쉬워요ㅠ... 이젠 여기서 시켜먹을 일은 없을 거 같아요...
610,동대문엽기떡볶이-종각점,2020년 9월 25일,5,5,3,"
            엽기떡볶이/1(맛 선택(덜매운맛),토핑 추가 선택(중국당면 추가,햄 추가))
          ",신속 배달 그리구 맛있어용!
611,동대문엽기떡볶이-종각점,2020년 9월 22일,1,3,5,"
            C SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋만두 2개＋계란or메추리알中 택1＋주먹김밥＋당면＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(엽떡초보맛),사이드 선택(계란 2개))
          ",제발 이딴곳에서 시켜먹지 마세요 장소공갈 존___나 침 당면을 추가 시켰더니 다와갑니다 ~ 한시간동안 죠랄죠랄하다 중국당면이되어 돌아오는 진귀한 곳임
612,동대문엽기떡볶이-종각점,2020년 9월 22일,3,3,5,"
            엽기떡볶이/1(맛 선택(엽떡초보맛),토핑 추가 선택(중국당면 추가))
          ","다른 지점 대비 국물이 양이 너무 작아요 맛도 좀 덜하구요
리뷰 봤는데도 지점이 여기뿐이라 시켰는데 실망했습니다...ㅠ"
613,동대문엽기떡볶이-종각점,2020년 9월 19일,2,2,4,"
            엽기떡볶이/1(맛 선택(착한맛))
          ","엽떡 여기저기거 다 먹어봤지만
진짜 최악입니다. 프랜차이즈라고 다 
똑 같은 맛은 아닐지라도 엇 비슷 해야
하지 않나요? 진짜 진짜 맛 없어요"
614,동대문엽기떡볶이-종각점,2020년 9월 18일,2,4,5,"
            엽기떡볶이/1(맛 선택(오리지널（엽떡기본）),토핑 추가 선택(중국당면 추가,햄 추가))
          ",그냥 맵고 아무맛을 못느끼겠어요..
615,동대문엽기떡볶이-종각점,2020년 9월 18일,5,5,3,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가)),써핑쿨 450mL/1
          ",엽기 오뎅은 처음인데 맛있었어요
616,동대문엽기떡볶이-종각점,2020년 9월 18일,5,5,2,"
            엽기오뎅/1(맛 선택(착한맛))
          ",엽떡 언제나 진리죠
617,동대문엽기떡볶이-종각점,2020년 9월 15일,4,4,2,"
            B SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋만두 2개＋계란or메추리알中 택1＋주먹김밥＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(엽떡초보맛),사이드 선택(계란 2개),토핑 추가 선택(중국당면 추가,베이컨 추가))
          ",괜찮아요 배달도 빠르구
618,동대문엽기떡볶이-종각점,2020년 9월 14일,5,5,2,"
            엽기반반/1(맛 선택(오리지널（엽떡기본）),토핑 추가 선택(김말이（3개）추가))
          ",배송빠르고 맛있어요~~
619,동대문엽기떡볶이-종각점,2020년 9월 13일,1,1,4,"
            엽기떡볶이/1(맛 선택(착한맛))
          ",솔직히 양심 있으면 이건 팔면 안돼죠. 용기의 반 와요
