,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
303,동대문엽기떡볶이-종각점,2020년 5월 23일,5,5,1,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(착한맛),사이드 선택(계란 2개))
          ","회사에서 입맛없어서 시켰는데 맵찌리라 젤 낮은거 먹었는데
술술들어가요 뱃속으로 ㅋㅋ"
304,동대문엽기떡볶이-종각점,2020년 5월 14일,5,5,1,"
            엽기떡볶이/1(맛 선택(엽떡초보맛))
          ",짱짱맛 배달도 친절하고 맛났습니다 치즈도 많이 주셔서 감사합니당
305,동대문엽기떡볶이-종각점,2020년 5월 14일,5,5,1,"
            엽기떡볶이/1(맛 선택(착한맛))
          ",배달 완전 빨라요!
306,동대문엽기떡볶이-종각점,2020년 5월 13일,3,2,5,"
            엽기떡볶이/1(맛 선택(덜매운맛)),주먹김밥/1
          ","다른 지점에 비해서 양이 적어요ㅋ
덜매운 맛 시켰는데 다른 지점보다 매워요~
라면 사리 넣어서 중화시켜서 먹었어요."
307,동대문엽기떡볶이-종각점,2020년 5월 10일,1,1,3,"
            엽기떡볶이/1(맛 선택(오리지널（엽떡기본）)),주먹김밥/1
          ",이때까지 먹은 엽떡중 제일 최악
308,동대문엽기떡볶이-종각점,2020년 5월 9일,1,1,5,"
            엽기반반/1(맛 선택(오리지널（엽떡기본）))
          ",리뷰 내려서 자세히 보시고 주문할지 말지 정하시길 바랍니다. 여태까지 시켜본 동대문 엽떡중에 내용물 최악입니다. 본점까지 가서 먹을정도로 좋아하는데 이 지점은 치즈5g정도 들어가나요? 배달 받아서 열어보고 비도 오고 멀어서 흔들려서 섞였나 보다 했는데 치즈가 티스푼만큼 들어가 있네요. 떡 오뎅양도 너무 적게 넣어줘서 무게도 가벼웠어요. 맛도 다른 지점에 비해 매운맛은 같은데 조리를 어떻게 하시는지 진짜 맹탕이네요. 배달음식 최악중에 최악입니다. 엽떡 본사에도 컴플레인하려고 합니다. 개인적인 리뷰이니 알아서들 판단하시길 바랍니다.
309,동대문엽기떡볶이-종각점,2020년 5월 6일,4,2,5,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(치즈 추가))
          ",양배추가 너무 많이 들어있고 다른곳에 비해 치즈와 떡 양이 적고 소세지가 많은 것 같아요. 심지어 양배추는 꽁다리(?)도 들어있었어요.
310,동대문엽기떡볶이-종각점,2020년 5월 5일,1,2,5,"
            A SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋중만두 2개＋계란or메추리알中 택1＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기반반),맛 선택(오리지널（엽떡기본）),사이드 선택(계란 2개),토핑 추가 선택(순대 추가))
          ",넘 맛이 맵기만해요.
311,동대문엽기떡볶이-종각점,2020년 5월 1일,5,5,2,"
            엽기오뎅/1(맛 선택(오리지널（엽떡기본）),토핑 추가 선택(햄 추가))
          ",맛있고배달빨라요오오
312,동대문엽기떡볶이-종각점,2020년 4월 26일,2,2,5,"
            엽기반반/1(맛 선택(매운맛),토핑 추가 선택(중국당면 추가,모듬튀김（야채튀김1＋김말이1개＋만두2개）추가))
          ","타지점에 비해 맵지 않다. 양도 적고, 치즈는 거의 보이지않았다. 평보고 기대하고 주문했는데 실망"
313,동대문엽기떡볶이-종각점,2020년 4월 25일,1,1,3,"
            엽기떡볶이/1(맛 선택(짜장맛),토핑 추가 선택(모듬튀김（야채튀김1＋김말이1개＋만두2개）추가))
          ","양이 너무 적어요 
떡은 다  퍼져서 갈라져있고 
치즈도 쥐똥만큼 들어있고 

둘이 먹으면 늘 항상 매번 남았었는데 첨으로 다 먹어봤네요 
궁금한게 떡은 일부로 반 자르신건가요? 온전히 제모양을 하고 있는 떡이 단 한개도 없네요 
양배추만 많고 이건 좀 아닌듯.... 다른 지점에서 시키세요 여기 리뷰보니 이 매장은 정신 좀 차려야할 듯"
314,동대문엽기떡볶이-종각점,2020년 4월 5일,1,3,5,"
            엽기떡볶이/1(맛 선택(오리지널（엽떡기본）))
          ",매운걸 못먹는 사람이 아닌데 오리지널이 다른 매장에 비해 더 매운거 같습니다 거의 다 남았아요... 그래도 배달은 엄청 빠르더라구요!
315,동대문엽기떡볶이-종각점,2020년 4월 4일,5,2,5,"
            엽기반반/1(맛 선택(오리지널（엽떡기본）))
          ","배달 엄청 빨리왔어요.
근데 저는 엽기 반반을 시켰는데 엽기오뎅이 왔네요.
떡 7개있음"
316,동대문엽기떡볶이-종각점,2020년 4월 3일,4,1,5,"
            엽기반반/1(맛 선택(엽떡초보맛),토핑 추가 선택(중국당면 추가))
          ","젓기만했는데, 양 실화인가요... 중국당면 추가했다고 떡이랑 오뎅을 적게주는건 어떤 로직인지?"
317,동대문엽기떡볶이-종각점,2020년 3월 23일,1,3,5,"
            엽기떡볶이/1(맛 선택(덜매운맛))
          ",여기서 처음 시켜봤는데 미리 조리를 해두고 데펴서 담아주신건지 양도 적고 치즈가 너무 적었어요 진짜 한줄? ㅜㅜ 맛도 뭔가 다른 지점이랑 다른 느낌 ..엽떡 특유의 양념장 맛보다 단맛이 좀 적은느낌??저만 그런줄 알았는데 같이 먹었던 사람도 그렇대서 조금 아쉬웠네요 진짜 치즈 사진 저게 다에요ㅜㅜ
318,동대문엽기떡볶이-종각점,2020년 3월 17일,3,1,5,"
            B SET（메뉴中 택1＋야채튀김 1개＋김말이 1개＋만두 2개＋계란or메추리알中 택1＋주먹김밥＋치즈＋햄＋단무지＋쿨피스450mL）/1(메뉴 선택(엽기떡볶이),맛 선택(덜매운맛),사이드 선택(계란 2개)),계란야채죽/1
          ",야채죽끓이시다가 계란껍질이 들어갔으면 당연히 빼야하는거아닌가요? 둘이서 처음엔 뭔지도 모르고 깨인가보다 하고 먹다가 뱉어보니 저렇게 나왔어요 저 죽 먹지도 못하고 다 버리게 생겼네요. 만들기싫으면 전화를 주셔서 말을 하시던가;
319,동대문엽기떡볶이-종각점,2020년 3월 6일,5,4,1,"
            엽기떡볶이/1(맛 선택(착한맛),토핑 추가 선택(중국당면 추가))
          ","당면이 조금 적은느낌이 있었는데 그래도 맛있어서 별 생각없네요 ㅎ,ㅎ 오뎅을 별로 안좋아하는편인데 오뎅 맛있어서 다 먹었네요! 담에도 또 시켜볼게요 (~˘▾˘)~"
320,동대문엽기떡볶이-종각점,2020년 3월 2일,5,5,1,"
            엽기오뎅/1(맛 선택(오리지널（엽떡기본）),토핑 추가 선택(계란（2개）추가))
          ",오랜만에엽떡먹었는데역시맛있네요~^^
321,동대문엽기떡볶이-종각점,2020년 2월 29일,3,2,3,"
            엽기반반/1(맛 선택(오리지널（엽떡기본）),토핑 추가 선택(햄 추가,오뎅사리 추가)),주먹김밥/1
          ","국물양이 많고 내용물이 좀 적었어요~~ 
하지만 맛있게 먹었습니다~~^^"
322,마포만두-시청점,2022년 3월 23일,1,4,4,"
            야채김밥/1,쫄면/1
          ",쫄면은 딱딱하고 야채김밥은 좀 짜네요.. 매장에서 만두 먹었을 때 맛있었어서 다른 메뉴 시킨건데 아쉽네요
323,마포만두-시청점,2022년 3월 19일,5,3,2,"
            순두부찌개/1,펩시콜라（355mL）/1
          ",진짜 맛있어요 ㅠㅠ 또 시켜먹을거에요 진짜 굳굳
324,마포만두-시청점,2021년 12월 30일,1,1,1,"
            쌀떡볶이/1,찹쌀순대/2,쫄면/1
          ","여기 시켜먹지마세요
순대는 누린내 엄청나고 딱딱함거 보니 오래된거고
떡볶이는 그냥 말이 안되는 수준의 맛이에요
최악입니다
다신 마주치지말자"
325,마포만두-시청점,2021년 12월 28일,2,2,4,"
            쌀떡볶이/1,순두부찌개/1
          ","순두부찌게를 주문했는데
맛은 둘째치고 반찬이 하나도 안왔음
김치라도 좋으면~~
수저 젖가락도 안주고
참~~"
326,마포만두-시청점,2021년 12월 22일,2,3,2,"
            모둠만두/1,참치김밥/1,오뎅（3개）/1
          ","배달이 너무늦어 다 식어서 왔네요
그럭저럭"
327,마포만두-시청점,2021년 10월 8일,2,2,1,"
            쌀떡볶이/1,사골떡만두국/1,공기밥/1
          ",맛있고 배달도 친절하네요
328,마포만두-시청점,2021년 10월 2일,2,2,2,"
            모둠만두/1,우동/1
          ",김치만두가 너무 매웠어요
329,마포만두-시청점,2021년 9월 13일,5,3,2,"
            순두부찌개/3
          ","맛있었습니다. 배달은 국물이 쏟아져서 배달 되었고, 서비스로 제공해주시겠다던 음료수는 오지않았네요. 다른 경쟁업체와 마포만두와 비교를 했을때 경쟁력이 있어보여서 시켰는데 아쉽습니다."
330,마포만두-시청점,2021년 8월 23일,5,5,1,"
            야채김밥/1,쌀떡볶이/1,오뎅（3개）/1
          ","떡볶이를 잘 안먹는데 가끔 먹게되면 이집요 무조건!
맛잇어요~~
한 대여섯번 주문한거같은데..떡을 눌러보면서 먹게되요;;
오늘은 괜찮앗지만...떡볶이가 딱딱하단 생각을 안하니까 무심코 먹다보면 이가 아플정도로 엄청 딱딱한 떡이 들어잇어요;; 가끔 별하나씩 뺏던 이유가...."
331,마포만두-시청점,2021년 8월 2일,2,2,5,"
            식사세트A - 제육덮밥＋오뎅（3개）/1
          ",댓글을 달앗는대 안보실거면 외 쓰라고하는지..ㅋㅋㅋ배달은 만족입니다.
332,마포만두-시청점,2021년 7월 23일,4,4,2,"
            모둠만두/1,쌀떡볶이/1,찹쌀순대/1,쫄면/1,계란밥/1
          ",단무지 넉넉하세 주셔서 좋았고 전체적으로 맛있었어요. 쫄면은 생각보다 별로였지만.. 익스프레스라서 주문했는데 40분넘게걸려서 아쉬웠어요
333,마포만두-시청점,2021년 7월 22일,2,2,3,"
            모둠만두/1,쌀떡볶이/1,찹쌀순대/1,쫄면/1
          ",쫄면이 좀더 상큼 했으면 좋겠어요
334,마포만두-시청점,2021년 6월 13일,1,1,5,"
            모둠만두/1,쌀떡볶이/1,돈까스/1,육개장/1
          ","7천원 돈까스 6조각
7천원 육개장
돈까스는 학교 급식맛.
육개장은 진짜...하..."
335,마포만두-시청점,2021년 6월 12일,2,1,5,"
            모둠만두/1,순두부찌개/1
          ",맛은 보통입니다 양이 너무 적어요 배달은 진짜 빠르고 좋아요
336,마포만두-시청점,2021년 6월 12일,1,1,1,"
            갈비만두/1,고기만두/1,야채김밥/1
          ",완전 별루 어플에 남의집먼저 배달가는게 다보임 한참돌아서 도착예정시간보다 30분늦게옴 중간에 어플에서 갑자기 사라짐 다 식어빠져서 맛이있는지없는지 모르겠음
337,마포만두-시청점,2021년 5월 1일,5,5,1,"
            갈비만두/1,쌀떡볶이/1,오뎅（3개）/1,계란밥/1,칠성사이다（355mL）/1
          ","사장님. 익스프레스로 등록된 지점은 배달에 대해서도 사장님께서 두손놓고 나몰라라 하면 안된다고 생각되네요. 가게 바로 앞에서 시켰는데 배달기사분이 물건가지고 멀리 돌고돌면 그걸 이해할수 있을까요?
음식은 맛있습니다. 다만 배달은 최악이네요"
338,마포만두-시청점,2021년 4월 17일,5,5,1,"
            모둠만두/1,쫄면/1
          ",음식은맛있네요항상!!!
339,마포만두-시청점,2021년 3월 20일,3,3,2,"
            육개장/1,계란밥/1,칠성사이다（355mL）/1
          ",배달이 조금 늦었는데 또 육개장 국물은 용기에서 새어나와 있었습니다. 계란밥은 괜찮았는데 육개장 제공 공기밥은 밥한지 좀 지난 맛이 났어요. 음료는 칠성사이다를 주문했는데 칠성사이다 제로가 왔습니다. 그냥 기본이랑 제로는 맛이 다릅니다.. 그래서 찾아보니 어디에도 관련 문구는 쓰여있지 않았네요.
340,마포만두-시청점,2021년 2월 8일,4,2,5,"
            쌀떡볶이/1,찹쌀순대/2,오뎅（3개）/1
          ","푸짐하고 맛있어서 자주 시켜먹었는데 오늘은 평소와는 다르네요.
특히 순대는 정말 양이 적었어요. 오늘만 그런거라고 생가하기로 했습니다. 다음엔 예전처럼 잘 주시면 좋겠습니다. 수고하세요~"
341,마포만두-시청점,2021년 2월 5일,2,2,1,"
            모둠만두/1,제육덮밥/1
          ",숟가락도 안주고 만두 시켰는데 간장도 안주시네요
342,마포만두-시청점,2021년 2월 3일,1,4,5,"
            모둠만두/1,식사세트A - 제육덮밥＋오뎅（3개）/1
          ",그냥 저랑 안맞았던 것 같습니다 제가 매운걸 못 먹어서 맵고 오뎅은 덜 불려진 것 같고 그냥 전제척으로 불협
343,마포만두-시청점,2021년 2월 2일,3,2,1,"
            갈비만두/2,참치김밥/1,쫄면/1,참치김치덮밥/1
          ","익스프레스로 시켰는데 늦음
뭐가 늦었는지 피드백도 없고 그냥 늦음
맛도 평균치"
344,마포만두-시청점,2020년 12월 16일,3,4,2,"
            모둠만두/1,참치김밥/1,치즈김밥/1,돈까스김밥/1,쌀떡볶이/1,찹쌀순대/1,오뎅（3개）/1,펩시콜라（355mL）/2,칠성사이다（355mL）/1
          ","맛은 보통이고, 양은 적당하고, 배달은 요기요익스프레스인데 10~15분 늦었습니다. 서비스 음료수 감사합니다. 잘먹었습니다."
345,마포만두-시청점,2020년 12월 10일,1,1,1,"
            모둠만두/1,쌀떡볶이/1,찹쌀순대/1
          ",배달잘못왔습니다..전화번호가없는데요
346,마포만두-시청점,2020년 12월 10일,2,2,4,"
            모둠만두/2
          ",비비고 왕교자가 더 맛있음
347,마포만두-시청점,2020년 12월 10일,4,2,4,"
            갈비만두/1,돈까스/1
          ",양이 적네요.... 돈가스는 돈가스 밥 샐러드 조금이 끝 입니다....
348,마포만두-시청점,2020년 12월 2일,5,5,1,"
            모둠만두/1,참치김밥/1,쌀떡볶이/1
          ",아니 문앞에 놔두고 문자달라고하는건 벨누르지말라는거 모르나봐요? 배달원센스없음때문에 아기깨서 밥맛배렷네요 휴
349,마포만두-시청점,2020년 11월 21일,2,4,5,"
            고기만두/1,김치만두/1,야채김밥/1,쌀떡볶이/1
          ",늦은 시간에 주문래서 그런지 만두맛이 이상합니다. 만두 밑면은 너무 젖어 있고 진맛이 빠진 듯 했는데 아마도 찜통에 너무 오래 뒀던게 아닌가 합니다. 만두는 먹지 못하고 다 버렸습니다. 김밥과 떡볶기는 기대하는 만큼 맛이 있었습니다.
350,마포만두-시청점,2020년 11월 20일,3,4,1,"
            오뎅（3개）/1,돈까스/1
          ",20분 익스프레스인데 28분 걸렸어요
351,마포만두-시청점,2020년 11월 16일,1,1,3,"
            갈비만두/1,야채김밥/1,참치김밥/1,쌀떡볶이/1,찹쌀순대/1
          ",떡볶이는 너무 달고 전체적으로 별로였어요
352,마포만두-시청점,2020년 11월 9일,3,2,4,"
            참치김밥/1,쫄면/1
          ","쫄면과 참치김밥 주문해서 먹었어요.
쫄면은 배달그릇에 맞춰넣어야해서 그런지 매장에서 먹을때보다 쫄면 양도 적고 야채도 적고..
배달도 조금 신경써주시면 좋을것 같네요.."
353,마포만두-시청점,2020년 10월 29일,1,3,1,"
            갈비만두/2,참치김밥/1
          ",배달이 늦어 식어서 그런진 모르겠지만 맛도 별로고 음식 상태도 엉망이었습니다
354,마포만두-시청점,2020년 10월 19일,4,5,1,"
            식사세트A - 제육덮밥＋오뎅（3개）/1,순두부찌개/1
          ",😂😂😂😂😂😂😂😂😂😂
355,마포만두-시청점,2020년 10월 19일,2,2,5,"
            야채김밥/3,오뎅（3개）/1
          ",김밥이 차가워서 먹기 힘들었네요
356,마포만두-시청점,2020년 10월 11일,5,5,1,"
            갈비만두/1,쌀떡볶이/1,오뎅（3개）/1
          ","맛있어요 특히 만두 잘먹었어요 근데 이건 업체문제는 아닌것같은데 솔직히 짜증나네요
분식인데 배달출발하고 안국 들렸다가 을지로들렸다가 지금 20분정도 지나서도착하네요
1주문1배달 쿠pang이츠로 넘어가렵니다"
357,마포만두-시청점,2020년 10월 9일,4,1,5,"
            고기만두/1,모둠만두/1,쌀떡볶이/1
          ",만두 배달 빨랐는데 젓가락으로 잡는 족족 붕괴돼요 김치만두..;
358,김밥천국-명동본점,2022년 3월 10일,3,2,5,"
            고추김밥/1,돈까스/1,쫄면/1
          ",쫄면 쉰내가 너무 심해서 버렸음 거의 상하기 직전이던데
359,김밥천국-명동본점,2022년 2월 26일,1,1,1,"
            돌솥낙지비빔밥/1,라볶이/1,계란후라이 3개/1
          ",라볶이 먹다가 수세미가 나왔어요 수세미가 아니라 망같은건가요? 라면 사이에 있던데 이걸 모르고 먹었으면 어떡할거예요 어이가 없어서 전화했는데 죄송하단 말도 없고 뭐 어떻게 해드리면 좋겠냐고 해서 사장님께 사진 꼭 보여드리라고 했네요 사람 먹는건데 제발 위생 좀 신경 쓰시라고 글 남깁니다.
360,김밥천국-명동본점,2022년 2월 25일,5,5,1,"
            참치오므라이스/1,새우볶음밥/1,라볶이/1
          ","라볶이는 잘 모르겠고
오므라이스가 여기 최고입니다."
361,김밥천국-명동본점,2022년 2월 20일,5,5,1,"
            참치마요김밥/1,고구마돈까스/1,라볶이/1
          ",배달이 좀 늦엇지만 추억의맛
362,김밥천국-명동본점,2022년 2월 17일,5,5,1,"
            고추김밥/1,참치마요김밥/1,스페셜정식/1
          ","배달 진짜 빨라요 ㅋㅋㅋ
돈가스랑 김밥 너무 잘어울려요~~"
363,김밥천국-명동본점,2022년 2월 17일,1,1,5,"
            참치마요김밥/1,참치오므라이스/1,돌솥낙지비빔밥/1,김치수제비/1
          ","배달 조착 예정시간 지나도 음식이 안와서 가게에 연락하니 1~2분내로 출발할 예정이라는 답변을 하시고 배달된 음식은 맛도 맛이지만 야채가(감자가 아주 아삭 합니다.) 덜 익어서 왔네요.
점심시간 20분 남기고 와서 입으로 들어가는지 코로 들어가는지..... 급하게 먹었네요"
364,김밥천국-명동본점,2022년 2월 14일,1,1,5,"
            원조김밥/1,치즈돈까스/1,물냉면/1
          ",치즈 돈가스 차갑게 식어서 딱딱하고 물냉면 육수는 거의 없어요
365,김밥천국-명동본점,2022년 2월 13일,1,5,5,"
            뚝배기불고기/1,부대찌개/1
          ","요청사항은 잘 들어 주셨는데 맛이 너무 없어요 보다싶이 스팸 까맣고 스팸에서 누린내나요
밤늦게 배달되는 곳이 많이없어서 시켰는데 돈 아까워요"
366,김밥천국-명동본점,2022년 2월 5일,5,5,1,"
            참치마요김밥/1,오징어덮밥/1,냄비우동/1
          ",넘넘 맛있게 잘먹었어요~~
367,김밥천국-명동본점,2022년 1월 13일,2,5,5,"
            돌솥알밥/1,물냉면/1
          ","냉면은 겨자 맛이 많이 나서 좀 그랬지만 맛있었습니다
돌솥은 단무지랑 당근이랑 알밖에 없었어요
닭발에 주먹밥으러 시키면 좋을듯 해요 ^__^"
368,김밥천국-명동본점,2022년 1월 7일,1,3,4,"
            원조김밥/1,참치마요김밥/1,떡볶이/1,쫄면/1
          ",쫄면에 식초를 들이부셨나봐요 거의 못 먹고 버렸고 떡볶이도 맛 없어요
369,김밥천국-명동본점,2021년 12월 27일,5,5,2,"
            제육덮밥/1,물냉면/1
          ","제육덮밥 맛있어요
냉면 맛있어요"
370,김밥천국-명동본점,2021년 12월 13일,1,1,5,"
            오징어덮밥/1,순두부찌개/1
          ","very bad, no taste and bad quality"
371,김밥천국-명동본점,2021년 12월 1일,5,5,2,"
            돈까스김밥/1
          ",돈가스김밥 존맛탱이에요~~
372,김밥천국-명동본점,2021년 11월 20일,2,2,5,"
            제육덮밥/1,물냉면/1
          ",허허 뭐 그냥 그래요^^ 맛있지는 않아요
373,김밥천국-명동본점,2021년 8월 25일,4,4,2,"
            원조김밥/1,치즈김밥/1,참치마요김밥/1,떡볶이/1,쫄면/1,오뎅/1
          ",김밥천국은 김밥천국 다웠네요
374,김밥천국-명동본점,2021년 8월 25일,4,4,1,"
            오징어덮밥/1,순두부찌개/1,철판불고기덮밥/1
          ",깔끔해용 잘먹었습니다~~
375,김밥천국-명동본점,2021년 8월 20일,2,5,1,"
            부대찌개/1,공기밥/1,계란후라이 3개/1
          ",이건 부대찌개가 아닌데..신김치국에 햄몇개 들은듯 하네요 아쉽습니다
376,김밥천국-명동본점,2021년 8월 14일,5,5,2,"
            참치찌개/1,비빔냉면/1
          ",맛있게 잘먹었습니다
377,김밥천국-명동본점,2021년 7월 29일,1,2,5,"
            스페셜정식/1,물냉면/1
          ","늦은시간이기도했지만
냉면은 면이국물을 다먹어서 국물이별로없고 미지근했으며
돈까스는 소스가 뿌려져있어서 엄청짰네요
김밥은...김밥이 어떻게 이렇게 맛이없을수가있나 했네요"
378,김밥천국-명동본점,2021년 7월 11일,5,5,1,"
            오징어덮밥/1,제육덮밥/1
          ",맛있게 잘먹었습니다
379,김밥천국-명동본점,2021년 6월 20일,1,1,5,"
            제육덮밥/1,비빔밥/1
          ",간도 안하고 제육덮밥은 공짜로줘도 안먹을듯 한입먹고 버림* 더 맛있을듯
380,김밥천국-명동본점,2021년 6월 8일,5,5,1,"
            원조김밥/1,고구마돈까스/1,떡볶이/1
          ",떡볶이는 쫀득쪽득하고 간도 딱 좋아요! 김밥도 한줄 더 시킬걸 그랬네여... 돈까스도 소스도 넉넉히 주시고 밥도 적당하고 샐러드도 신선해서 너무 잘먹었어요! 새벽에 시켰는데도 따뜻하게 빨리 배달 와주셔서 감사했습니다!
381,김밥천국-명동본점,2021년 6월 3일,1,3,5,"
            야채김밥/1,치즈김밥/1,김치만두/1,고기만두/1
          ",아.. 야채김밥에 피망들어간거 첨봐요...
382,김밥천국-명동본점,2021년 5월 20일,2,3,5,"
            제육덮밥/2,라볶이/1,열무냉면/1
          ",냉면이 매우 시큼해요 젓가락이랑 숟가락이 모자르게 왔네요
383,김밥천국-명동본점,2021년 5월 18일,1,5,5,"
            원조김밥/1,제육덮밥/1,쫄면/1
          ","양이 많다보니 싱겁고 덥밥인데 극물도 안주고
별로였음  김밥은 그나마 괜찮았어요"
384,김밥천국-명동본점,2021년 5월 9일,1,5,4,"
            참치찌개/1,철판김치볶음밥/1
          ",찌갸는 그냥저냥 먹을만하다만 김치볶음밥 간이 하나도 안되서 맛없어요 맹맹함
385,김밥천국-명동본점,2021년 4월 29일,1,3,5,"
            원조김밥/1,참치마요김밥/1,칼국수/1,사이다/1
          ","칼국수 육수 용기에 담아서 오는건 첨 봤네요
국물 봉지에 다 넘쳐서 왔습니다
칼국수도 불었고 사이다도 데워져서 왔고 김밥도 다 젖고 심지어 먹고 바로 배탈났습니다 위생을 어떻게 하길래 배달매니아로서 이런일은 진짜 첨 겪고 열받네요 왠만하면 넘어가는 스타일인데 이건 진짜 아닌거같아서 리뷰 올립니다"
386,김밥천국-명동본점,2021년 4월 17일,2,3,5,"
            돈까스/1,제육덮밥/1,쫄면/1
          ",별루네요 전반적으로
387,김밥천국-명동본점,2021년 3월 29일,5,5,1,"
            제육덮밥/2
          ",맛있게 잘먹었습니다 ~~
388,김밥천국-명동본점,2021년 3월 23일,2,3,5,"
            김치김밥/1,잔치국수/1,갈비만두/1
          ",코로나 시국인데 비닐 봉지와 면을 함께 넣는건 위생상 안 좋을 것 같네요..
389,김밥천국-명동본점,2021년 3월 22일,1,1,5,"
            비빔밥/2
          ",기본부터 다시배워서 음식만들어요
390,김밥천국-명동본점,2021년 3월 22일,1,5,5,"
            떡만두국  /2
          ","좀 똑바로 하세요 만두국 에 단무지가 왠말이냐
돈내고 뭐하나 시켜먹을게 없네 나 같으면 만두국 시켯으면 김치라도 가져도 주겠네 ~ 평소 김치 그렇게 보내주더니 퇴근만 칼같이하고  진짜 짜증나네 그라지마소 똑바로 하소마"
391,김밥천국-명동본점,2021년 3월 14일,5,5,1,"
            제육덮밥/2
          ",맛있게 잘먹었습니다 ~~
392,김밥천국-명동본점,2021년 3월 1일,5,5,1,"
            돈까스/1,칼국수/1
          ",맛있어서 다 먹었어요
393,김밥천국-명동본점,2021년 2월 22일,2,5,5,"
            참치마요김밥/1,치즈돈까스/1,만두국 /1
          ",가서 먹는게 훨씬 좋아요 싸고 맛있는데 배달에서 다 점수 깎이실듯
394,김밥천국-명동본점,2021년 2월 17일,5,5,2,"
            원조김밥/2,비빔국수/1
          ","맛,양 너무 딱 좋은거 같아요 맛있어요:)"
395,김밥천국-명동본점,2021년 2월 14일,5,5,1,"
            순두부찌개/1,고기만두/1
          ",잘 먹었습니다~^^
396,김밥천국-명동본점,2021년 2월 13일,1,5,1,"
            오므라이스/1,갈비탕/1,떡볶이/1
          ","오므라이스랑 갈비탕은 그냥그낭 먹을만해요 양은 충분한 편이고 
그런데 떡볶이가 너무너무너무 별로에요"
397,김밥천국-명동본점,2021년 2월 6일,1,1,5,"
            물냉면/2
          ",건성건성ㅠㅠㅠㅠㅠㅠㅠㅠㅠ
398,김밥천국-명동본점,2021년 2월 5일,5,5,1,"
            순두부찌개/1,뚝배기불고기/1,부대찌개/1
          ",잘먹었습니다 맛있어요
399,김밥천국-명동본점,2021년 1월 16일,5,5,2,"
            원조김밥/1,부대찌개/1,라볶이/1,콜라/1
          ",맛있었습니다. 배달에 문제 생긴 것도 바로바로 처리해주신 건 좋았어요
400,김밥천국-명동본점,2021년 1월 15일,1,1,4,"
            원조김밥/1,모듬김밥/1,오므라이스/1
          ",오므라이스 다 버렸음. 밥을 대충 뭉태기로 비벼서 계란만 얹었음. 태어나 먹어본 김밥천국 오므라이스중 최악임.
401,김밥천국-명동본점,2021년 1월 14일,1,1,5,"
            원조김밥/2,돈까스/1,비빔냉면/1
          ",돈까스 비빔냉면 김밥을 주무해는대 돈까스소스은얼래안주시는거지 돈까스소스도없고  비빔냉면과 김밥어가치먹을국물도없네요
402,김밥천국-명동본점,2021년 1월 12일,2,4,3,"
            원조김밥/1,고추김밥/2,계란말이김밥/1
          ",본점이 맛이 젤 없다
403,김밥천국-명동본점,2021년 1월 12일,2,3,5,"
            오므라이스/1,잔치국수/1
          ","잔치국수 육수가 
다용도
그냥 떡 넣으면 떡국
면 넣으면 칼국수ㅋㅋ
짜다"
404,김밥천국-명동본점,2020년 12월 21일,5,5,1,"
            참치마요김밥/1,오므라이스/1,쫄면/1
          ","맛있어요!
배달도 빠릅니다~"
405,김밥천국-명동본점,2020년 11월 29일,3,3,1,"
            참치마요김밥/1,라볶이/1,물냉면/1
          ",라볶이 구냥 떡볶이에 라면사리 넣은 느낌ㅠ 참치김밥두 고냥 구래여..
406,김밥천국-명동본점,2020년 11월 15일,1,3,4,"
            원조김밥/1,계란말이김밥/1,쫄면/1
          ",계란말이 김밥의 계란에서 생선냄새같은게 났어요.. 내용물도 부실한 느낌이었습니다. 쫄면은 면이 제대로 안익었는지 탱탱한게 아니라 질겼어요..
407,김밥천국-명동본점,2020년 10월 18일,1,1,5,"
            참치마요김밥/1,라볶이/1,갈비만두/1
          ",음...요기요 3년쓰면서 나쁜 리뷰 처음써봅니다. 왠만하면 코로나로 힘든 요식업 사장님들 이해하고 저도 전공이 서비스직이라 이해하려했는데 이건 진짜 너무하네요. 라볶이 무슨 그냥 맹탕이구요 살면서 이렇게 맛없는 라볶이 처음먹어봅니다. 면은 그냥 혼자 다뿔어서 부서지고 이거 매장서 내놓는 음식인가요? 맘같아서는 다시 가지고 가셔서 다시 해서 가지고 와달라 하고싶네요..
408,김밥천국-명동본점,2020년 9월 28일,2,5,5,"
            참치마요김밥/1,갈비탕/1
          ",맛은 있는데 고기 색깔이 초록색이네요 많이 당황스럽네요ㅠㅠ
409,김밥천국-명동본점,2020년 9월 24일,4,4,1,"
            제육덮밥/1,고기만두/1
          ",맛있게 먹었습니다.
410,김밥천국-명동본점,2020년 9월 23일,3,5,1,"
            김치찌개/1,쫄면/1,김치만두/1
          ",세번째 주문인데요 바쁘셨는지 쫄면양념도 더안보내시고  만두에 단무지도 안보내셨네요
