,업체명,날짜,맛,양,배달,주문메뉴,상세리뷰
2375,명동덮밥도시락,2020년 6월 22일,5,5,5,"
            김치볶음밥도시락/2,제육덮밥도시락/2,소불고기덮밥도시락/2,돈까스덮밥도시락/3
          ",배송도 제때오고 맛도 좋네요
2376,명동덮밥도시락,2020년 6월 20일,4,3,5,"
            쭈꾸미덮밥도시락/3
          ",양만 좀 많으면 아주좋겠네요
2377,명동덮밥도시락,2020년 6월 14일,5,5,5,"
            제육덮밥도시락/1,오징어덮밥도시락/1,소불고기덮밥도시락/1
          ",맛이 아주 좋습니다👍👍👍 다음에 또 먹을께요
2378,명동덮밥도시락,2020년 6월 12일,4,4,5,"
            김치볶음밥도시락/3,제육김치덮밥도시락/1
          ",맛도 괜찮고 배달빨라요
2379,명동덮밥도시락,2020년 6월 5일,5,5,5,"
            오징어덮밥도시락/2,오삼덮밥도시락/3,소불고기덮밥도시락/3,돈까스덮밥도시락/3,공기밥/1
          ",평범하네요 근데 김치는 좀... 김치는 바꾸면 좋겠어요
2380,명동덮밥도시락,2020년 6월 3일,5,5,3,"
            오징어덮밥도시락/1,쭈삼덮밥도시락/1,돈까스덮밥도시락/1
          ",맛도좋구 양도푸짐 배달도 빨라요
2381,명동덮밥도시락,2020년 5월 23일,3,4,5,"
            김치볶음밥도시락/1(곱빼기 추가(곱빼기 추가)),쭈삼덮밥도시락/1,낙지덮밥도시락/1,소불고기덮밥도시락/1,돈까스덮밥도시락/1
          ","사진은 찍지 못했지만 다들 평이 나쁘지 않았어요~
잘먹었습니다~"
2382,명동덮밥도시락,2020년 5월 17일,5,5,5,"
            제육덮밥도시락/3,공기밥/1
          ",공기밥 주문한거 빼먹지 않아주셔서 감사요...
2383,명동덮밥도시락,2020년 5월 15일,5,5,5,"
            김치볶음밥도시락/1,오징어덮밥도시락/1,쭈꾸미덮밥도시락/1,낙지덮밥도시락/1,돈까스카레덮밥도시락/1
          ",맛있어서 좋았습니다
2384,명동덮밥도시락,2020년 5월 13일,5,5,5,"
            김치볶음밥도시락/3,제육덮밥도시락/2,제육김치덮밥도시락/1
          ",맛있고 친절하셔서 좋았어요
2385,명동덮밥도시락,2020년 5월 2일,5,5,5,"
            김치볶음밥도시락/2,소불고기덮밥도시락/2
          ",맛있는 음식 감사합니다
2386,명동덮밥도시락,2020년 4월 16일,5,5,1,"
            김치볶음밥도시락/3,제육덮밥도시락/1,제육김치덮밥도시락/1,쭈삼덮밥도시락/1,돈까스덮밥도시락/1
          ",완전 ㅅㅌㅊ! 양도 짱 많구 ㅜㅜ 대박쓰
2387,명동덮밥도시락,2020년 4월 11일,4,5,5,"
            김치볶음밥도시락/2,돈까스덮밥도시락/1
          ",사진에는 돈까스덮밥이라고 되어있어서 시켰는데 돈까스도시락이네요. 수정해야할듯. 배달빠르고 김치볶음밥은 맛있었습니다
2388,명동덮밥도시락,2020년 4월 10일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,쭈꾸미덮밥도시락/1,쭈삼덮밥도시락/1,소불고기덮밥도시락/1
          ","맛도 맛있었고, 배달도 빨리 되어 만족 했습니다."
2389,명동덮밥도시락,2020년 4월 3일,5,5,5,"
            쭈꾸미덮밥도시락/2,쭈삼덮밥도시락/2
          ",맛있게 잘 먹었습니다.
2390,명동덮밥도시락,2020년 4월 1일,5,5,4,"
            제육덮밥도시락/1,오징어덮밥도시락/1,제육김치덮밥도시락/1
          ",배달도 빨리 오고 반찬이랑 밥이랑 다 맛있어요!!
2391,명동덮밥도시락,2020년 3월 30일,5,5,1,"
            제육덮밥도시락/3,제육김치덮밥도시락/12,소불고기덮밥도시락/1
          ",처음시켜 먹는데 다들맛있다고하네요 다음에 또 시켜먹을께요
2392,명동덮밥도시락,2020년 3월 29일,5,5,5,"
            돈까스덮밥도시락/2,돈까스카레덮밥도시락/1
          ",아 여기 돈까스 진짜 맛있네요!!! 사×텐 부럽지 않음!
2393,명동덮밥도시락,2020년 3월 13일,5,5,5,"
            쭈꾸미덮밥도시락/2,쭈삼덮밥도시락/2
          ",맛있게 잘 먹었습니다.
2394,명동덮밥도시락,2020년 3월 9일,5,5,5,"
            소불고기덮밥도시락/3
          ",맛있고 가까워서 그런지 주문한지 10분만에 왔어요
2395,명동덮밥도시락,2020년 3월 9일,5,4,5,"
            김치볶음밥도시락/1,제육김치덮밥도시락/1,돈까스덮밥도시락/1
          ",맛있게 잘 먹었습니다..
2396,명동덮밥도시락,2020년 3월 9일,5,5,5,"
            쭈삼덮밥도시락/3,소불고기덮밥도시락/1
          ",너무 맛있어서 먹다가 사진 찍는 것도 까먹었네요! 맛있습니다
2397,명동덮밥도시락,2020년 3월 9일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/2
          ","배달도 빠르고 맛있어요
샐러드가 좋네요"
2398,명동덮밥도시락,2020년 3월 8일,5,5,5,"
            제육덮밥도시락/2,제육김치덮밥도시락/1(곱빼기 추가(곱빼기 추가)),소불고기덮밥도시락/1
          ","양이 정말 많고, 맛있습니다!
자주 주문할게요~😄"
2399,명동덮밥도시락,2020년 3월 7일,5,5,5,"
            제육김치덮밥도시락/1,돈까스덮밥도시락/3
          ","김치볶음밥인줄알고 시킨 나의 실수
돈가스는 직접만드시는지 맛있음
밥은 조금 되서 체할 위험"
2400,명동덮밥도시락,2020년 3월 6일,5,5,4,"
            오삼덮밥도시락/6,돈까스덮밥도시락/6
          ",좋아요~~~~~~~~~~~~
2401,명동덮밥도시락,2020년 3월 4일,2,2,5,"
            제육덮밥도시락/2,소불고기덮밥도시락/3
          ","배달늦음
10시 40분 주문했는데
12시 10분도착
음식 기름이너무많아 별루입니다"
2402,명동덮밥도시락,2020년 3월 4일,5,5,5,"
            김치볶음밥도시락/1,소불고기덮밥도시락/2
          ",요청한 시간에 정확하게 배달와서 감사했습니다.
2403,명동덮밥도시락,2020년 3월 1일,5,5,2,"
            오삼덮밥도시락/1(곱빼기 추가(곱빼기 추가)),소불고기덮밥도시락/1(곱빼기 추가(곱빼기 추가))
          ",인스타 감성으로 찍어보았습니다 양도 많고 맛도 좋았어요 다만 반찬 양이 조금 더 많으면 더 좋을 것 같습니다 전반적으로 만족스러운 식사였습니다
2404,명동덮밥도시락,2020년 2월 27일,5,5,5,"
            김치볶음밥도시락/2(곱빼기 추가(곱빼기 추가)),제육덮밥도시락/1
          ",배달 개빨라서 감동했습니다 김볶밥도 맛나네여 단골할랍니다
2405,명동덮밥도시락,2020년 2월 25일,5,5,5,"
            카레덮밥도시락/1,김치볶음밥도시락/2,제육덮밥도시락/3,제육김치덮밥도시락/1,제육김치덮밥도시락/1(곱빼기 추가(곱빼기 추가)),돈까스카레덮밥도시락/1(곱빼기 추가(곱빼기 추가))
          ","주문이 밀리는 날이어서 늦어진다고 미리 공지해주셨고, 협의된 시간에 잘 왔습니다. 오더 많으셔서 그런 지 한 건이 잘못 왔는데 잘 대응해주셔서 감사했어요.
양은 엄청 많고 다들 맛있었다고 했습니다. 다음에는 조금 더 여유있게 주문할게요!"
2406,명동덮밥도시락,2020년 2월 25일,4,5,5,"
            소불고기덮밥도시락/1,낙삼덮밥도시락/3,돈까스덮밥도시락/1
          ",국이 배달중이 터져서 국물이 봉투밖으로 떨어지고 있는데 아무말씀 없이 가시네요... 비가 와서 빗물인줄 알앗는데 배달ㅇ 아쉽습니다. 맛은 있어요
2407,명동덮밥도시락,2020년 2월 21일,5,5,5,"
            제육덮밥도시락/4,소불고기덮밥도시락/1
          ",회사 언니들에게 전파 중이에요!! 시간도 항상 잘 맞춰주시고 맛있어요
2408,명동덮밥도시락,2020년 2월 9일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,돈까스덮밥도시락/2,공기밥/1
          ","급하게 먹느라 사진을 못찍었네요...
양도 많이 부탁드렸는데 많이 주시고 공기밥 추가 빠져서 전화드렸더니 친절하게 환불해 주셨네요...
잘 먹었습니다..."
2409,명동덮밥도시락,2020년 2월 7일,5,4,5,"
            오삼덮밥도시락/3,소불고기덮밥도시락/3,돈까스덮밥도시락/3
          ",맛있는 도시락입니다 밑반찬도 가지수는 많지않지만 먹을만해요
2410,명동덮밥도시락,2020년 2월 7일,5,5,5,"
            카레덮밥도시락/1,김치볶음밥도시락/2,제육덮밥도시락/1,소불고기덮밥도시락/1
          ","빨리 가져다 주셔서 맛있게 먹었습니다^^
감사합니다^^"
2411,명동덮밥도시락,2020년 2월 6일,5,5,2,"
            김치볶음밥도시락/1,낙지덮밥도시락/2
          ",항상 맛있어욥!!
2412,명동덮밥도시락,2020년 1월 29일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,소불고기덮밥도시락/2
          ","배달 25,000원이상 빼고는 완벽"
2413,명동덮밥도시락,2020년 1월 27일,5,5,5,"
            카레덮밥도시락/1,제육덮밥도시락/1,소불고기덮밥도시락/1
          ",111111111
2414,명동덮밥도시락,2020년 1월 22일,5,5,5,"
            제육덮밥도시락/1(곱빼기 추가(곱빼기 추가)),쭈삼덮밥도시락/1(곱빼기 추가(곱빼기 추가)),소불고기덮밥도시락/2(곱빼기 추가(곱빼기 추가)),낙삼덮밥도시락/1(곱빼기 추가(곱빼기 추가)),돈까스덮밥도시락/1(곱빼기 추가(곱빼기 추가))
          ",항상 빠른배송에 맛좋고 자주먹게되네요 ㅎㅎ
2415,명동덮밥도시락,2020년 1월 21일,4,4,4,"
            제육덮밥도시락/1,제육김치덮밥도시락/1,쭈삼덮밥도시락/1,낙삼덮밥도시락/1
          ",빠르고 양도 많고 맛있었어요!
2416,명동덮밥도시락,2020년 1월 18일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,오징어덮밥도시락/1,제육김치덮밥도시락/2,오삼덮밥도시락/1
          ",도시락이 다 맛있어욥!!
2417,명동덮밥도시락,2020년 1월 18일,5,5,5,"
            제육덮밥도시락/1,쭈삼덮밥도시락/1(곱빼기 추가(곱빼기 추가)),소불고기덮밥도시락/1(곱빼기 추가(곱빼기 추가))
          ",도시락 별기대안했는데 양도 많고 배달도 빠르네요~ 아쉬운건 밑반찬 조금만 더 주셨으면 ㅋㅋ
2418,명동덮밥도시락,2020년 1월 15일,5,5,2,"
            제육덮밥도시락/2,제육김치덮밥도시락/2
          ",오늘은 너무 늦게 오신거 아닌가요?너무하시네
2419,명동덮밥도시락,2020년 1월 11일,5,5,5,"
            김치볶음밥도시락/1,제육김치덮밥도시락/1,낙지덮밥도시락/1
          ",사무실 직원들 좋아함 외국인 직원들인대 좋아함 나도 너무 좋아함 다행이에요
2420,명동덮밥도시락,2020년 1월 11일,5,5,5,"
            김치볶음밥도시락/1,제육김치덮밥도시락/1,돈까스덮밥도시락/1
          ",배달 그냥저냥 사무실 직원들 좋아함
2421,명동덮밥도시락,2020년 1월 11일,5,5,5,"
            김치볶음밥도시락/2,소불고기덮밥도시락/2
          ",3일째 사무실에서 먹는중ㅋ
2422,명동덮밥도시락,2020년 1월 3일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,소불고기덮밥도시락/1
          ",양도 많고 맛있어요~~ 배달도 빨랐고 요쿠르트도 잘 먹었습니다:)
2423,명동덮밥도시락,2019년 12월 12일,5,5,5,"
            제육덮밥도시락/1,쭈꾸미덮밥도시락/1,낙지덮밥도시락/2,돈까스덮밥도시락/1
          ","배송도 빨리해주시고, 맛도 좋아요^^
맛있게 먹었습니다^^"
2424,명동덮밥도시락,2019년 12월 12일,5,5,5,"
            소불고기덮밥도시락/1,낙삼덮밥도시락/2
          ",맛있구 양도 많구 요구르트가 넘 좋았어요 ㅜㅜ 다음에 떠 시켜먹을게욥!! 사진은 낙삼이에요
2425,명동덮밥도시락,2019년 12월 5일,5,5,4,"
            소불고기덮밥도시락/7,돈까스덮밥도시락/6
          ",맛있네요 배달도 엄청 빨리왔구 재주문의사 있습니다
2426,명동덮밥도시락,2019년 11월 18일,4,5,5,"
            제육덮밥도시락/1(곱빼기 추가(곱빼기 추가)),돈까스덮밥도시락/1(곱빼기 추가(곱빼기 추가)),공기밥/2
          ","맛도 양도 좋아여~
배달이 항상 아쉬워요~ㅠㅠ
포장용기의 문제인건지.. 암튼 흘리지만 않게 오면 좋겠어요."
2427,명동덮밥도시락,2019년 11월 7일,5,5,5,"
            제육덮밥도시락/7,오삼덮밥도시락/3,소불고기덮밥도시락/7
          ",배달이 너무 빠르게 와서 놀랐습니다 맛도 좋았고요 담에 또 기회가 되면 시켜먹을게요 잘먹었어요
2428,명동덮밥도시락,2019년 11월 2일,5,5,5,"
            김치볶음밥도시락/4,제육덮밥도시락/4,소불고기덮밥도시락/3,돈까스덮밥도시락/3
          ",빠른배송 너무 감사합니다 잘먹을께여
2429,명동덮밥도시락,2019년 10월 31일,5,5,1,"
            김치볶음밥도시락/4
          ",나만 알고 싶은 도시락집
2430,명동덮밥도시락,2019년 10월 9일,3,4,4,"
            오징어덮밥도시락/2,돈까스덮밥도시락/1
          ",빠르고 맛있습니다..
2431,명동덮밥도시락,2019년 9월 30일,5,5,5,"
            김치볶음밥도시락/2,김치볶음밥도시락/1(곱빼기 추가(곱빼기 추가))
          ",김치보금밥마시서용ㅇ
2432,명동덮밥도시락,2019년 9월 20일,5,5,4,"
            제육덮밥도시락/2,오징어덮밥도시락/1,소불고기덮밥도시락/1
          ",맛있어요  잘먹었습니다^^
2433,명동덮밥도시락,2019년 9월 9일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,소불고기덮밥도시락/1
          ",김치볶음밥 너무 맛있었어요. 30분 걸린댔는데 너무 오래 걸려서 좀..
2434,명동덮밥도시락,2019년 9월 6일,5,5,5,"
            쭈꾸미덮밥도시락/2,제육김치덮밥도시락/1,쭈삼덮밥도시락/1
          ","배달 딱맞게 잘왓고, 양많아요~ 밑반찬도 여러가지라 좋규. 맛은 막 아주 엄청 까진아닌데 맛잇어요!! 다음에 또 이용할게요~ 감사합니다"
2435,명동덮밥도시락,2019년 9월 5일,4,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/2,오징어덮밥도시락/1
          ",배달도 빠르고 서비스도 좋와여
2436,명동덮밥도시락,2019년 9월 4일,5,5,5,"
            오징어덮밥도시락/2,낙지덮밥도시락/1
          ","오~ 맛있어요
다음엔 메뉴바꿔 먹어보고파요~"
2437,명동덮밥도시락,2019년 9월 3일,5,5,3,"
            김치볶음밥도시락/1(곱빼기 추가(곱빼기 추가)),제육김치덮밥도시락/1(곱빼기 추가(곱빼기 추가)),돈까스카레덮밥도시락/1
          ",허곡 맛있음 여기 왜안먹음!!!!!!
2438,명동덮밥도시락,2019년 8월 20일,4,5,5,"
            김치볶음밥도시락/2,제육덮밥도시락/1,낙삼덮밥도시락/1
          ",맛은 쏘쏘.. 배달은 빨랐고 가격대비 양도 쏘쏘
2439,명동덮밥도시락,2019년 8월 16일,4,4,5,"
            김치볶음밥도시락/7
          ","생각보다 양도 많고 맛있었어요.
간은 약간 센 것 같았지만 반찬도 다양하고 좋았습니다."
2440,명동덮밥도시락,2019년 8월 11일,4,4,5,"
            제육덮밥도시락/1,오징어덮밥도시락/1,쭈꾸미덮밥도시락/1
          ","맛 괜찮아요.
양은 보통.
배달도 빨리 왔어요."
2441,명동덮밥도시락,2019년 7월 24일,3,3,5,"
            쭈삼덮밥도시락/2(곱빼기 추가(곱빼기 추가))
          ",빠른배달에 놀랐어요ㅎ
2442,명동덮밥도시락,2019년 7월 10일,5,5,5,"
            제육덮밥도시락/2,쭈꾸미덮밥도시락/2
          ","너무맛있어서 사진을못찍었네요 ㅋㅋㅋ
많이먹는편인데 양도많고 너무좋네요
저번에친구가시켜줬는데맛있어서 또시켰어요!"
2443,명동덮밥도시락,2019년 7월 7일,5,5,5,"
            카레덮밥도시락/1,쭈꾸미덮밥도시락/1,제육김치덮밥도시락/1
          ",배송도 빠르고 맛도 깔끔해요!
2444,명동덮밥도시락,2019년 7월 4일,3,4,5,"
            김치볶음밥도시락/1,제육덮밥도시락/2,돈까스덮밥도시락/2
          ","배달이 일단 느려서 그런지 돈가스가 퍽퍽해서 보통이에요
양은 많아요~"
2445,명동덮밥도시락,2019년 7월 3일,4,4,5,"
            제육덮밥도시락/3
          ",집밥 같이 맛나네요^^
2446,명동덮밥도시락,2019년 7월 2일,5,5,4,"
            제육김치덮밥도시락/1(곱빼기 추가(곱빼기 추가)),쭈삼덮밥도시락/1(곱빼기 추가(곱빼기 추가)),공기밥/1
          ","쭈삼, 제육김치 두메뉴 다 곱배기로 시켜서 넉넉히 잘 먹었습니다! 밥 진짜 꽉꽉담아왔네요 ㅋㅋ메인 메뉴는 쫌 짠편인거 외엔 딱 적당히 맵지도 않고 맛있었는데 가격에비해 기본반찬들이 샐러드 싱싱한거 외엔 딱 옛날 급식반찬같습니다."
2447,명동덮밥도시락,2019년 6월 24일,4,4,5,"
            제육김치덮밥도시락/1,쭈삼덮밥도시락/1,낙지덮밥도시락/1(곱빼기 추가(곱빼기 추가))
          ",흰쌀밥이 아니라 좋았어요
2448,명동덮밥도시락,2019년 6월 22일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/3,제육김치덮밥도시락/1
          ",맛있게 잘 먹었습니다.
2449,명동덮밥도시락,2019년 6월 22일,3,5,5,"
            오징어덮밥도시락/2,제육김치덮밥도시락/2
          ",짜지만 않았으면 맛있게 잘 먹었을꺼 같네요. 너무 짰어요
2450,명동덮밥도시락,2019년 6월 13일,4,4,5,"
            김치볶음밥도시락/1,제육김치덮밥도시락/2
          ",잘 먹었습니더 ㅎㅎ
2451,명동덮밥도시락,2019년 6월 12일,3,5,4,"
            카레덮밥도시락/1,김치볶음밥도시락/1,오징어덮밥도시락/1,돈까스덮밥도시락/1
          ",빨리왔어요~~~ ㅋㅋㅋ
2452,명동덮밥도시락,2019년 6월 11일,3,3,5,"
            쭈삼덮밥도시락/1,쭈삼덮밥도시락/1(곱빼기 추가(곱빼기 추가)),소불고기덮밥도시락/1(곱빼기 추가(곱빼기 추가))
          ",맛있메요ㅁㅁㅁㅁㅁㅁ
2453,명동덮밥도시락,2019년 5월 27일,4,4,5,"
            제육김치덮밥도시락/1(곱빼기 추가(곱빼기 추가)),쭈삼덮밥도시락/1(곱빼기 추가(곱빼기 추가))
          ",6 유와 마시짜여 마시서
2454,명동덮밥도시락,2019년 5월 25일,5,5,5,"
            제육덮밥도시락/1(곱빼기 추가(곱빼기 추가)),제육김치덮밥도시락/1(곱빼기 추가(곱빼기 추가)),돈까스덮밥도시락/1(곱빼기 추가(곱빼기 추가))
          ","존맛탱!!!  맛있습니다!
주말에 항상 바빠서 급하게 시키는데
이 지역에서 이렇게 배달 빨리 해주시는곳도
드물어요!!!  곱빼기 3개 시켜서 남김없어 잘먹었어요~!"
2455,명동덮밥도시락,2019년 5월 24일,5,5,5,"
            제육덮밥도시락/1,소불고기덮밥도시락/2,돈까스덮밥도시락/1,돈까스카레덮밥도시락/3
          ","잘먹었습니다
자주 주문하겠습니다"
2456,명동덮밥도시락,2019년 5월 14일,5,5,5,"
            오삼덮밥도시락/2,낙지덮밥도시락/2
          ","맛집 발견해서 좋아요
회사에서 먹엇는데 다둘 생각보다 맛있다고 하십니다.
아무래도 종종 시켜먹을것 같아요ㅎㅎ"
2457,명동덮밥도시락,2019년 5월 10일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/2(곱빼기 추가(곱빼기 추가))
          ",항상 맛있게 먹고 있습니다
2458,명동덮밥도시락,2019년 4월 13일,5,5,5,"
            김치볶음밥도시락/2,제육덮밥도시락/2,오징어덮밥도시락/1
          ",맛나게 잘 먹었습니다
2459,명동덮밥도시락,2019년 3월 29일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,돈까스덮밥도시락/1
          ",진짜 맛잇습니다 촤곰
2460,명동덮밥도시락,2019년 3월 25일,5,5,5,"
            제육덮밥도시락/1(곱빼기 추가(곱빼기 추가)),낙삼덮밥도시락/1,낙삼덮밥도시락/2(곱빼기 추가(곱빼기 추가))
          ","배달도 정해진 시간에 맞춰왔고
맛도 좋았습니다"
2461,명동덮밥도시락,2019년 3월 22일,4,4,5,"
            오삼덮밥도시락/2,소불고기덮밥도시락/2,낙삼덮밥도시락/2
          ",나쁘지 않은 맛입니다
2462,명동덮밥도시락,2019년 3월 6일,3,5,4,"
            김치볶음밥도시락/1,낙지덮밥도시락/1,돈까스덮밥도시락/1
          ",ㅡ김볶은맛이소돈까스는 ㅜㅅ ㅜ아쉬어요
2463,명동덮밥도시락,2019년 2월 7일,5,5,5,"
            제육덮밥도시락/3,오삼덮밥도시락/1,소불고기덮밥도시락/1
          ",다음에 또 시킬께요
2464,명동덮밥도시락,2019년 2월 7일,5,5,5,"
            김치볶음밥도시락/1,제육김치덮밥도시락/1,오삼덮밥도시락/1
          ","작년인가 한번 시켜먹고 올해는 처음인데 음식받아보고
생각났어요~ 작년에도 사장님이 서비스 챙겨주셔서 저희 직원들끼리 와 이것보라고 했던 기억이있는데 요번에
요구르트와, 귤까지~ 음식은 말할것없이 푸짐하게 잘먹었습니다. 명절 연휴에 일하느라 바쁘고 , 한참뒤에야 먹었지만 배불리 맛있게 잘먹었습니다~^^ 감사합니다"
2465,명동덮밥도시락,2019년 2월 1일,5,5,3,"
            김치볶음밥도시락/2(곱빼기 추가(곱빼기 추가)),김치볶음밥도시락/2,쭈꾸미덮밥도시락/4,오삼덮밥도시락/1,오삼덮밥도시락/1(곱빼기 추가(곱빼기 추가)),소불고기덮밥도시락/2,돈까스덮밥도시락/1(곱빼기 추가(곱빼기 추가)),돈까스덮밥도시락/2
          ",맛있었어요~~ 양도 많구여
2466,명동덮밥도시락,2019년 1월 24일,4,3,5,"
            돈까스덮밥도시락/4
          ","직장동료들과 함께 시켜 먹었는데 돈가스 소스가 좀 부족한거 같았어요;;; 그리고 야채가 넘 적었어요 ㅠㅠ
맛은 괜찮았어요"
2467,명동덮밥도시락,2019년 1월 21일,5,5,4,"
            김치볶음밥도시락/5(곱빼기 추가(곱빼기 추가)),쭈꾸미덮밥도시락/1,제육김치덮밥도시락/3,오삼덮밥도시락/1,낙지덮밥도시락/2,돈까스덮밥도시락/2,돈까스덮밥도시락/2(곱빼기 추가(곱빼기 추가))
          ","단체주문이었는데 다들 만족하셨어요
감사합니다"
2468,명동덮밥도시락,2019년 1월 10일,3,3,4,"
            김치볶음밥도시락/3,제육덮밥도시락/2,제육김치덮밥도시락/3,소불고기덮밥도시락/1
          ",김치볶음밥에 김치가 거의없었습니다.. 아쉬운 부분이네요
2469,명동덮밥도시락,2019년 1월 5일,4,4,5,"
            김치볶음밥도시락/3,제육덮밥도시락/1,제육김치덮밥도시락/2,소불고기덮밥도시락/2
          ",배달진짜 빨라요 양도 겁나 많고.. 회사에서 자주 시키겠습니다!!
2470,명동덮밥도시락,2018년 12월 28일,5,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,제육김치덮밥도시락/1,돈까스덮밥도시락/1
          ",양 생각보다 많네요 좋습니다~~~ 잘먹었습니다
2471,명동덮밥도시락,2018년 12월 26일,5,5,5,"
            김치볶음밥도시락/16
          ",김치볶음밥 맛있써요!!
2472,명동덮밥도시락,2018년 12월 19일,5,4,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,제육김치덮밥도시락/1,돈까스덮밥도시락/2
          ",귤에 요구르트까지 !!! 감사합니당
2473,명동덮밥도시락,2018년 12월 13일,5,5,5,"
            김치볶음밥도시락/1,제육김치덮밥도시락/1,돈까스덮밥도시락/1
          ",너무 맛있어여!!!!담에 또 시켜먹을게용
2474,명동덮밥도시락,2018년 12월 8일,5,5,5,"
            제육김치덮밥도시락/2,돈까스덮밥도시락/1
          ",맛있고 배달빠름 매우만족함
2475,명동덮밥도시락,2018년 12월 5일,5,5,5,"
            제육덮밥도시락/2,돈까스덮밥도시락/1
          ",맛있어요. 배달도 빠르고. 추천 합니다. 다음에 또 시켜먹을게요
2476,명동덮밥도시락,2018년 11월 27일,5,5,5,"
            김치볶음밥도시락/2,쭈꾸미덮밥도시락/1
          ","처음시켜봤는데
양도 적당하구요
 조미료맛 안나구
맛있었어요
후식도 깔끔하니 좋았어요
요즘 배달시킨것중에 제일 맛났어요~"
2477,명동덮밥도시락,2018년 11월 24일,2,4,5,"
",김치볶음밥이 아무맛이 나지 않아요...
2478,명동덮밥도시락,2018년 11월 6일,5,5,4,"
            카레덮밥도시락/1,김치볶음밥도시락/1,제육덮밥도시락/1,제육김치덮밥도시락/1,쭈삼덮밥도시락/1
          ",😂😊😋😋😄😅😘😘😘😅
2479,명동덮밥도시락,2018년 8월 23일,4,5,5,"
            김치볶음밥도시락/1,제육덮밥도시락/1,소불고기덮밥도시락/1
          ",푸짐하고 정갈한데 맛은 그냥 무난한 수준
2480,명동덮밥도시락,2018년 8월 16일,3,3,4,"
            제육김치덮밥도시락/1,돈까스카레덮밥도시락/2
          ","배달 오시느라 수고 많으셨어요
가격대비 괜찮은지 생각해보면 그냥 무난한 편인것 같아요
음식이 소담하니 정성스럽게 담겨져 있는건 좋네요~"
2481,명동덮밥도시락,2018년 8월 11일,5,5,4,"
            낙삼덮밥도시락/1,돈까스카레덮밥도시락/2
          ",이 동네 잘 몰라서 큰 기대 없이 주문했는데 생각보다 훨씬 훌륭한 식사가 와서 감동받았어요~ 종종 이용할게요!
2482,명동덮밥도시락,2018년 7월 26일,4,4,5,"
            오삼덮밥도시락/1(곱빼기 추가(곱빼기 추가)),쭈삼덮밥도시락/1(곱빼기 추가(곱빼기 추가))
          ",맛있고 음식도 깔끔함!
2483,명동덮밥도시락,2018년 7월 22일,4,4,5,"
            제육덮밥도시락/2,오징어덮밥도시락/1,소불고기덮밥도시락/1,돈까스덮밥도시락/2
          ",밥이 까슬하네용~암튼 잘 먹었어요.
2484,명동덮밥도시락,2018년 7월 16일,4,5,5,"
            제육덮밥도시락/1(곱빼기 추가(곱빼기 추가)),쭈꾸미덮밥도시락/1,오삼덮밥도시락/1,돈까스카레덮밥도시락/1
          ",가격이 좀 있다생각했는데 양도 많고 맛있네요^^
2485,명동덮밥도시락,2018년 7월 12일,5,5,5,"
            김치볶음밥도시락/1,제육김치덮밥도시락/1,돈까스카레덮밥도시락/1
          ",오 진짜 맛있게 잘먹었습니당
2486,명동덮밥도시락,2018년 7월 9일,5,5,5,"
            제육김치덮밥도시락/7
          ",배달도 생각보다 빠르고 맛도 있어요!!
2487,명동덮밥도시락,2018년 6월 11일,5,5,5,"
            제육김치덮밥도시락/1(곱빼기 추가(곱빼기 추가)),돈까스카레덮밥도시락/1
          ","맛있는 도시락 맛있게 먹었습니다
후식서비스 수박도 맛있어요"
2488,명동덮밥도시락,2018년 6월 9일,5,5,5,"
            낙삼덮밥도시락/1,돈까스덮밥도시락/1,돈까스카레덮밥도시락/2
          ",수박 좋네요 ㅎㅎㅎㅎ
2489,명동덮밥도시락,2018년 5월 29일,5,5,5,"
            제육덮밥도시락/8
          ",후식으로 수박도 주시고 배송도 빠르고 좋습니다
2490,명동덮밥도시락,2018년 5월 18일,5,5,4,"
            돈까스카레덮밥도시락/5
          ",디저트가 예전처럼 돌아갔으면 ㅜㅜ
2491,명동덮밥도시락,2018년 5월 14일,5,5,5,"
            돈까스덮밥도시락/2(곱빼기 추가(곱빼기 추가))
          ",배달 돈가스 쵝오!!!!
2492,명동덮밥도시락,2018년 5월 1일,5,5,4,"
            불고기덮밥도시락/2,제육덮밥도시락/1,돈까스덮밥도시락/1
          ",맛있고 양도 좋았어요~ 추천
2493,명동덮밥도시락,2018년 4월 21일,4,4,5,"
            낙삼덮밥도시락/2(곱빼기 추가(곱빼기 추가))
          ",이근방 도시락으로서 최고
